Game,Team,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2022-04-01 - VGK 5, SEA 2",VGK,1.0,57.4,63.9,42.7,48.8,3.4,3.3,12.1,14.4,1.6,2.1,9.1,10.4,23.0,26.1,0.7,0.3,12.5,12.8,17.8,17.8,1.0,0.7,9.5,10.0,0.9896,32.3,29.9,32.2,34.8,3.118,3.5520000000000005
"2022-04-03 - VGK 3, VAN 2",VGK,1.0,58.8,61.8,42.8,47.0,3.1,3.6,11.5,14.3,1.5,2.1,8.8,10.4,23.7,24.1,0.6,0.3,12.3,11.2,18.9,17.9,1.0,0.8,9.8,9.7,1.0121,31.8,30.4,32.2,33.2,2.9850000000000003,3.5780000000000003
"2022-04-06 - VAN 5, VGK 1",VGK,2.0,59.9,61.5,42.6,47.1,2.7,3.5,10.9,14.4,1.2,2.0,8.1,10.3,24.7,24.1,0.5,0.4,12.4,11.7,19.4,17.1,1.0,0.7,9.5,9.3,1.0162,30.9,30.3,31.5,33.5,2.845,3.55
"2022-04-09 - ARI 1, VGK 6",VGK,2.0,60.7,59.7,43.1,45.6,2.5,3.3,10.6,14.2,1.2,2.0,8.0,10.3,25.2,22.8,0.4,0.3,13.1,11.5,19.8,17.2,0.9,0.6,9.5,9.3,1.0255,31.7,30.4,31.4,33.1,2.848,3.529
"2022-04-12 - VGK 4, VAN 5",VGK,2.0,59.9,60.1,42.6,45.9,2.3,3.4,10.2,13.6,0.9,2.0,7.5,9.5,24.9,23.6,0.4,0.6,12.7,12.6,19.7,17.4,1.0,0.5,9.7,9.6,1.0308,31.1,29.9,31.0,33.7,2.762,3.271
"2022-04-14 - VGK 6, CGY 1",VGK,1.0,56.4,62.5,41.0,48.2,2.7,3.3,10.5,13.4,1.1,1.8,7.8,9.7,22.1,25.4,0.4,0.7,11.0,13.9,19.1,17.9,1.2,0.6,9.6,10.0,1.0029,29.9,29.6,31.3,35.8,2.78,3.244
"2022-04-16 - VGK 0, EDM 4",VGK,1.0,55.9,61.1,41.3,47.3,2.5,3.9,10.9,14.4,1.1,2.2,8.2,10.7,21.6,23.6,0.3,0.7,10.4,13.0,19.2,17.7,1.1,0.8,9.8,9.6,1.0324000000000002,29.9,30.1,32.1,35.5,2.743,3.391
"2022-04-18 - NJ 3, VGK 2",VGK,1.0,56.9,61.1,42.1,46.9,2.5,3.9,11.2,13.7,0.9,2.2,8.5,10.2,22.3,24.2,0.4,0.7,11.1,13.0,19.0,17.7,1.2,0.8,9.6,9.6,1.0367000000000002,30.9,30.2,31.4,35.2,2.7860000000000005,3.265
"2022-04-20 - WSH 3, VGK 4",VGK,1.0,55.6,61.2,40.5,47.2,2.7,3.5,11.6,13.7,1.1,1.9,8.9,9.9,21.7,24.6,0.4,0.7,10.4,13.4,17.9,17.6,1.2,0.7,9.0,8.8,1.0213,30.1,29.5,31.3,34.6,2.76,3.2980000000000005
"2022-04-24 - SJ 5, VGK 4",VGK,3.0,54.7,60.1,39.8,46.4,2.6,3.4,11.4,13.5,1.1,1.9,8.7,9.8,22.4,25.5,0.5,0.8,10.7,13.3,16.7,16.1,1.0,0.5,8.3,8.5,1.021,29.5,28.1,29.6,34.2,2.667,3.251
