Game,Team,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2021-05-06 - NYR 0, BOS 4",NYR,0.0,57.2,52.3,43.9,40.4,3.4,2.6,12.7,9.7,1.6,1.2,10.0,7.2,25.5,22.5,0.3,0.8,11.9,11.3,16.2,16.6,1.4,0.5,9.0,7.9,0.9863,31.9,28.9,26.3,28.1,3.179,2.69
"2021-05-08 - NYR 5, BOS 4",NYR,1.0,58.2,50.2,45.1,39.0,3.5,2.1,13.2,8.9,1.6,0.9,10.3,6.5,25.9,21.8,0.5,0.8,12.5,11.3,16.1,15.9,1.3,0.3,8.3,7.4,0.9653,32.3,29.3,24.8,27.0,3.175,2.4880000000000004
"2021-10-13 - NYR 1, WSH 5",NYR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-14 - DAL 3, NYR 2",NYR,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-16 - NYR 3, MTL 1",NYR,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-18 - NYR 2, TOR 1",NYR,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-21 - NYR 3, NSH 1",NYR,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-23 - NYR 3, OTT 2",NYR,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-25 - CGY 5, NYR 1",NYR,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-29 - CBJ 0, NYR 4",NYR,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-31 - NYR 3, SEA 1",NYR,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-11-02 - NYR 2, VAN 3",NYR,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-11-05 - NYR 5, EDM 6",NYR,2.0,59.3,53.8,44.4,39.7,2.2,2.4,10.4,9.3,1.1,1.4,7.5,6.8,24.2,23.5,0.1,0.1,12.2,10.0,21.0,16.9,1.0,0.8,10.4,8.7,1.0207000000000002,31.9,31.4,26.2,26.9,2.646,2.766
"2021-11-06 - NYR 0, CGY 6",NYR,0.0,62.4,53.1,46.0,39.3,2.3,2.8,11.7,9.5,1.2,1.5,8.4,7.3,26.0,23.0,0.1,0.1,12.9,9.5,21.3,16.6,1.0,1.1,10.3,8.7,1.0397,33.1,33.0,26.1,27.0,2.776,2.701
"2021-11-08 - FLA 3, NYR 4",NYR,1.0,64.4,50.5,48.1,38.2,2.6,2.6,11.7,9.4,1.4,1.4,8.6,7.2,27.0,22.1,0.1,0.1,13.1,9.2,22.3,15.6,1.1,1.0,10.8,8.1,1.029,34.2,34.0,25.0,25.9,2.964,2.6380000000000003
"2021-11-13 - NYR 5, CBJ 3",NYR,4.0,67.8,49.4,51.2,37.6,2.8,2.7,12.9,10.2,1.6,1.6,9.6,7.9,27.8,21.2,0.1,0.1,12.9,9.2,24.0,14.9,1.1,1.0,11.5,7.1,1.0352,35.5,36.9,25.1,25.3,3.1630000000000003,2.657
"2021-11-14 - NJ 3, NYR 4",NYR,0.0,66.8,50.2,50.4,38.9,3.0,3.0,13.3,11.0,1.6,1.9,9.7,8.9,28.0,22.2,0.2,0.3,13.0,10.5,22.4,14.0,1.2,0.8,10.8,6.6,1.0328,35.0,35.7,25.0,27.1,3.232,2.752
"2021-11-16 - MTL 2, NYR 3",NYR,1.0,67.4,51.7,50.1,39.7,3.2,3.0,13.8,11.6,1.8,2.0,9.9,9.0,28.0,22.5,0.2,0.3,12.9,11.1,21.9,14.0,1.2,0.7,10.4,6.4,1.0224,34.8,35.7,25.6,28.2,3.214,2.766
