Game,Team,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2023-03-01 - CAR 2, VGK 3",CAR,3.0,45.0,68.3,37.0,53.0,2.1,3.9,11.6,18.0,1.4,2.8,8.4,12.3,19.2,28.5,0.3,0.2,10.7,14.1,10.0,16.9,0.4,0.8,5.1,8.0,1.0153,26.2,21.6,34.9,35.4,2.678,4.186
"2023-03-03 - CAR 6, ARI 1",CAR,1.0,45.8,69.2,36.9,52.7,2.3,3.7,11.6,17.2,1.5,2.5,8.2,11.3,19.0,29.4,0.3,0.2,10.4,14.2,10.3,17.1,0.5,0.9,5.2,7.8,1.0009,25.7,21.9,34.3,34.4,2.753,3.962
"2023-03-05 - TB 0, CAR 6",CAR,1.0,45.9,70.5,36.7,53.8,2.0,3.8,11.7,17.6,1.2,2.5,8.1,11.4,18.5,29.6,0.3,0.3,9.9,14.7,10.7,18.2,0.5,0.9,5.5,8.2,1.012,25.4,22.4,35.8,35.6,2.774,4.036
"2023-03-07 - CAR 4, MTL 3",CAR,1.0,44.3,70.7,35.2,54.4,1.9,3.9,11.2,18.2,1.2,2.4,7.6,12.1,18.6,29.1,0.2,0.4,9.5,14.1,9.9,18.5,0.5,1.0,4.9,8.5,1.0164,23.8,21.1,36.7,36.0,2.71,4.0920000000000005
"2023-03-09 - PHI 0, CAR 1",CAR,1.0,44.8,72.8,35.6,55.6,1.6,4.0,11.3,17.9,1.2,2.5,7.9,12.1,19.4,29.5,0.2,0.3,10.0,14.1,9.5,20.5,0.2,1.1,4.6,9.6,1.0363,24.3,20.8,38.4,37.0,2.619,4.068
"2023-03-11 - VGK 4, CAR 0",CAR,1.0,41.8,73.3,33.4,55.4,1.4,3.8,9.9,18.0,1.0,2.4,6.5,11.9,17.6,29.7,0.2,0.3,9.5,14.1,9.7,20.8,0.2,1.0,4.7,9.6,1.0353,22.6,19.6,38.8,36.9,2.341,4.04
"2023-03-12 - CAR 0, NJ 3",CAR,0.0,42.2,73.0,33.4,54.5,1.6,3.2,9.3,17.3,1.0,1.8,6.1,11.2,18.1,31.0,0.2,0.3,9.7,14.8,10.0,20.0,0.4,1.0,5.0,8.9,1.0131,22.8,19.3,37.3,36.1,2.344,3.916
"2023-03-14 - WPG 3, CAR 5",CAR,1.0,43.2,72.3,33.6,54.3,1.8,2.8,10.4,16.0,1.2,1.5,6.4,10.6,17.3,31.6,0.1,0.2,8.7,15.0,10.6,20.0,0.5,1.0,5.6,9.1,0.9927,22.6,21.0,36.0,35.8,2.5729999999999995,3.769000000000001
"2023-03-17 - CAR 2, TOR 5",CAR,2.0,41.9,70.2,31.8,52.7,2.0,2.9,10.0,14.8,1.2,1.5,6.1,9.7,16.3,31.8,0.1,0.3,8.1,14.9,10.4,19.0,0.7,0.9,5.3,8.7,0.9919,21.4,20.4,33.8,34.7,2.462,3.4910000000000005
"2023-03-18 - CAR 5, PHI 4",CAR,0.0,39.6,71.9,29.7,53.4,2.5,2.7,9.8,14.6,1.5,1.4,6.3,9.6,14.6,33.4,0.2,0.5,7.4,15.8,10.6,19.0,0.8,0.7,5.3,8.5,0.9636,20.6,20.4,33.6,35.1,2.281,3.47
"2023-03-21 - CAR 3, NYR 2",CAR,2.0,41.1,70.0,31.3,51.4,2.6,3.0,10.2,13.2,1.6,1.5,6.8,8.4,15.1,32.4,0.1,0.6,7.8,14.5,11.4,19.3,0.9,0.8,6.2,9.0,0.9812,22.3,21.6,32.5,33.2,2.408,3.21
"2023-03-23 - NYR 2, CAR 1",CAR,1.0,41.1,70.0,32.1,52.0,2.5,3.1,10.2,13.4,1.6,1.6,7.1,8.6,15.0,33.4,0.1,0.7,8.1,15.4,11.8,18.5,0.8,0.7,6.5,9.3,0.9896999999999998,23.4,22.0,31.9,34.5,2.366,3.2630000000000003
"2023-03-25 - TOR 3, CAR 5",CAR,1.0,40.6,68.4,31.9,50.2,2.6,2.6,10.3,12.8,1.6,1.4,7.1,8.0,14.7,32.4,0.1,0.6,8.1,15.3,11.9,18.0,0.9,0.5,6.5,8.8,0.9718,23.2,22.2,30.8,33.3,2.401,3.112
"2023-03-26 - BOS 4, CAR 3",CAR,0.0,44.7,67.1,35.4,49.1,2.9,2.5,13.0,11.8,1.7,1.3,9.4,6.9,14.8,32.4,0.1,0.5,8.2,15.7,12.7,17.8,1.1,0.5,7.1,8.5,0.967,26.2,25.7,29.6,32.3,2.86,2.919
"2023-03-28 - TB 4, CAR 0",CAR,1.0,45.6,66.4,36.2,49.1,2.9,2.5,13.4,12.7,1.5,1.4,9.8,7.3,14.1,32.1,0.2,0.5,8.2,15.8,13.6,16.2,1.2,0.4,7.9,7.8,0.972,27.6,27.0,28.9,32.1,2.929,2.968
"2023-03-30 - CAR 2, DET 3",CAR,1.0,47.2,64.9,36.6,49.1,3.3,2.4,13.6,13.0,1.6,1.4,10.2,7.9,15.1,31.9,0.3,0.5,8.4,15.9,13.7,15.2,1.4,0.3,7.7,7.5,0.9496,27.8,27.3,28.2,32.3,3.011,3.076
"2023-04-01 - CAR 3, MTL 0",CAR,1.0,46.7,66.2,36.4,49.7,3.2,2.6,13.2,13.6,1.5,1.4,9.8,8.1,15.4,31.3,0.4,0.7,8.7,14.8,13.5,15.8,1.3,0.3,7.6,8.4,0.9587,27.6,26.7,29.4,32.3,2.879,3.156
"2023-04-02 - NYI 1, CAR 2",CAR,0.0,44.3,67.4,34.8,50.7,2.9,2.9,12.0,13.9,1.3,1.4,9.3,8.4,15.4,31.4,0.4,0.7,8.9,15.5,12.4,16.5,1.2,0.6,7.0,8.9,0.9777,26.7,24.4,30.4,34.1,2.633,3.179
"2023-04-04 - OTT 2, CAR 3",CAR,1.0,45.1,68.9,35.3,51.8,2.7,2.6,11.8,14.2,1.2,1.1,8.7,8.7,16.4,31.3,0.4,0.6,9.2,15.9,12.2,17.4,1.1,0.8,6.8,9.2,0.9714,26.5,24.0,31.6,35.1,2.676,3.353
"2023-04-06 - CAR 0, NSH 3",CAR,1.0,46.9,68.2,36.8,51.7,2.4,2.7,12.2,14.5,1.1,1.2,8.8,9.1,17.2,30.2,0.3,0.4,9.5,15.4,12.2,17.3,1.0,1.0,6.5,9.4,0.9874,26.9,24.4,31.8,35.4,2.84,3.457
"2023-04-08 - CAR 3, BUF 4",CAR,1.0,45.8,68.5,35.9,51.5,2.3,2.2,11.5,14.3,0.8,0.9,7.9,9.2,16.9,30.3,0.4,0.3,9.4,15.8,11.9,17.8,1.0,0.9,6.1,8.9,0.9718,25.9,23.4,32.1,35.3,2.715,3.457
"2023-04-10 - CAR 2, OTT 3",CAR,1.0,45.7,69.1,36.1,52.0,2.5,2.2,11.3,15.3,0.8,1.0,7.7,9.7,17.2,28.8,0.4,0.2,9.3,14.9,12.3,18.4,1.2,0.9,6.6,8.7,0.9661000000000002,25.8,23.6,33.7,34.8,2.742,3.585
"2023-04-11 - DET 1, CAR 4",CAR,0.0,47.6,68.2,37.9,51.1,2.6,2.3,12.0,15.2,1.1,1.0,8.6,9.9,18.4,28.6,0.4,0.2,9.9,14.5,12.0,18.6,1.0,1.0,6.5,9.0,0.9728,27.4,24.0,33.8,34.7,2.8920000000000003,3.637000000000001
"2023-04-13 - CAR 6, FLA 4",CAR,1.0,43.0,68.8,34.3,51.7,2.4,2.2,9.5,15.3,1.0,0.9,6.7,10.0,17.7,29.0,0.5,0.3,9.9,14.6,11.1,18.1,0.8,0.9,6.2,8.7,0.9713,25.1,20.6,33.4,34.7,2.4,3.672
