Game,Team,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2023-03-22 - ARI 3, EDM 4",ARI,0.0,71.0,46.8,53.3,36.1,3.0,3.4,14.5,10.2,1.4,2.0,9.7,7.7,30.6,19.4,0.4,0.4,16.1,9.7,21.0,13.9,1.2,1.0,10.3,7.7,1.0526,37.7,35.5,24.1,26.3,3.565,2.501
"2023-03-24 - ARI 1, COL 3",ARI,1.0,68.9,46.1,51.5,35.6,2.8,3.6,14.5,10.1,1.4,2.3,9.7,7.7,28.9,19.5,0.3,0.4,15.4,10.2,20.9,13.5,1.1,0.9,10.0,7.2,1.066,36.6,35.4,23.6,26.2,3.627,2.491
"2023-03-26 - COL 4, ARI 3",ARI,1.0,69.2,44.1,51.8,34.6,2.6,3.3,14.8,9.2,1.2,2.1,9.6,7.2,29.0,18.8,0.3,0.3,15.1,10.0,20.5,12.9,1.1,0.9,9.4,6.7,1.0603,35.6,35.3,22.1,25.1,3.625,2.3120000000000003
"2023-03-27 - EDM 5, ARI 4",ARI,0.0,68.0,45.4,50.7,35.1,2.7,3.0,13.5,9.6,1.3,1.8,8.5,7.1,28.8,19.0,0.3,0.3,14.4,9.8,21.3,13.7,1.1,0.9,10.3,7.4,1.0434,34.6,34.8,23.3,25.4,3.502,2.382
"2023-03-31 - DAL 5, ARI 2",ARI,3.0,66.4,43.3,49.2,33.2,3.1,3.0,13.1,9.7,1.4,1.8,8.4,7.2,28.5,17.6,0.3,0.2,14.2,9.0,20.2,13.1,1.4,1.0,9.5,7.1,1.0315,33.5,33.3,22.8,24.4,3.383,2.278
"2023-04-01 - SJ 7, ARI 2",ARI,0.0,63.5,44.6,47.3,33.5,3.3,3.0,13.4,8.7,1.5,1.7,8.9,6.4,26.7,18.8,0.4,0.3,12.9,9.1,19.3,13.7,1.4,1.0,9.2,7.5,1.0233,32.2,32.7,22.4,24.2,3.5460000000000003,2.204
"2023-04-03 - ARI 1, SEA 8",ARI,1.0,61.4,46.7,47.0,34.7,3.6,2.7,13.1,9.1,1.4,1.6,8.9,6.8,25.2,20.3,0.5,0.3,12.1,9.9,19.4,13.6,1.7,0.8,9.6,7.1,0.9972,31.9,32.5,22.7,25.0,3.613,2.3270000000000004
"2023-04-06 - ARI 2, SEA 4",ARI,2.0,59.4,46.4,45.4,33.8,4.1,2.4,13.0,8.6,1.6,1.3,9.0,6.3,24.8,20.8,0.5,0.4,11.6,10.1,18.3,13.3,2.0,0.7,9.0,6.9,0.9677,30.6,31.3,21.9,24.6,3.571,2.236
"2023-04-08 - ANA 4, ARI 5",ARI,1.0,57.7,46.1,44.1,33.7,4.3,2.3,12.9,8.7,1.8,1.3,9.4,6.5,23.9,21.1,0.5,0.5,11.9,10.5,17.8,12.9,2.0,0.5,8.6,6.6,0.9581,30.9,30.7,21.6,24.8,3.468,2.2340000000000004
"2023-04-10 - SEA 4, ARI 1",ARI,1.0,56.4,48.9,43.1,35.9,4.5,2.4,13.4,9.0,2.0,1.3,9.7,6.5,22.2,22.7,0.5,0.5,10.9,11.8,17.6,14.0,2.0,0.6,8.8,7.2,0.9439,30.4,31.0,23.0,26.6,3.479,2.289
"2023-04-13 - VAN 5, ARI 4",ARI,2.0,56.8,47.9,43.6,35.2,4.7,2.4,12.7,8.7,1.9,1.3,9.5,6.6,23.0,22.0,0.5,0.5,11.8,11.0,18.0,14.0,2.3,0.6,9.5,7.2,0.9421,31.6,30.7,22.7,25.9,3.5089999999999995,2.2700000000000005
