Game,Team,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2021-05-04 - EDM 4, VAN 1",EDM,0.0,56.8,52.8,42.3,38.1,2.0,3.2,9.5,10.2,0.9,1.5,6.8,7.8,23.0,21.6,0.2,0.5,11.4,10.1,19.8,16.8,0.9,0.9,10.2,8.1,1.0442,30.2,29.3,27.0,27.5,2.508,2.668
"2021-05-06 - VAN 6, EDM 3",EDM,1.0,56.0,53.1,41.2,37.7,2.0,3.3,9.6,10.3,1.0,1.3,6.5,7.8,22.6,20.9,0.2,0.6,10.9,10.2,19.5,18.0,0.8,1.2,9.9,8.6,1.0451,29.1,29.1,28.3,27.9,2.435,2.7060000000000004
"2021-05-08 - VAN 3, EDM 4",EDM,1.0,53.1,55.7,39.3,40.3,2.1,3.6,9.0,11.1,1.0,1.3,6.3,8.2,21.5,21.7,0.1,0.7,10.7,11.3,18.1,18.4,1.0,1.4,9.7,9.6,1.0456,28.6,27.1,29.5,30.4,2.351,2.8270000000000004
"2021-05-10 - EDM 4, MTL 3",EDM,1.0,52.6,56.2,38.5,40.8,2.4,3.7,10.1,10.6,1.2,1.2,7.0,8.1,21.0,22.4,0.1,0.6,10.4,12.0,16.8,19.1,1.1,1.7,9.5,10.1,1.0334,28.5,26.9,29.7,31.3,2.433,2.984
"2021-05-12 - EDM 4, MTL 3",EDM,1.0,53.6,55.7,39.3,40.2,2.6,3.7,10.6,10.4,1.2,1.4,7.2,7.9,21.3,22.7,0.2,0.6,10.8,12.9,17.3,18.0,1.2,1.5,9.5,9.1,1.0273,29.0,27.9,28.4,31.2,2.4560000000000004,2.739
"2021-05-15 - VAN 4, EDM 1",EDM,2.0,54.2,54.0,39.3,39.9,2.5,3.8,10.0,10.1,0.9,1.3,7.0,7.7,22.1,22.3,0.2,0.7,11.1,12.6,17.6,17.2,1.4,1.6,9.3,9.3,1.036,28.8,27.6,27.3,30.9,2.371,2.771
"2021-10-13 - VAN 2, EDM 3",EDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-16 - CGY 2, EDM 5",EDM,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-19 - ANA 5, EDM 6",EDM,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-21 - EDM 5, ARI 1",EDM,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-22 - EDM 5, VGK 3",EDM,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-27 - PHI 5, EDM 3",EDM,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-30 - EDM 2, VAN 1",EDM,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-11-01 - SEA 2, EDM 5",EDM,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-11-03 - NSH 2, EDM 5",EDM,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-11-05 - NYR 5, EDM 6",EDM,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-11-09 - EDM 2, DET 4",EDM,3.0,57.7,60.2,44.5,44.3,2.8,4.4,11.4,13.4,0.9,2.4,8.8,9.9,23.8,24.9,0.5,0.6,12.0,13.3,17.5,18.3,1.2,1.3,10.7,8.6,1.0506,33.9,28.9,31.7,33.1,2.701,3.505
"2021-11-11 - EDM 5, BOS 3",EDM,1.0,57.4,59.8,45.1,43.9,3.0,4.4,13.0,13.4,1.2,2.3,9.6,9.9,22.4,24.9,0.3,0.7,11.7,13.7,17.3,18.1,1.3,1.3,10.4,8.3,1.0457999999999998,34.0,30.3,31.5,33.0,2.98,3.4810000000000003
"2021-11-12 - EDM 2, BUF 3",EDM,0.0,55.0,59.5,43.2,43.5,3.1,4.4,12.1,13.7,1.3,2.6,9.2,10.5,22.5,23.6,0.4,0.6,11.5,12.5,16.6,18.4,1.2,1.1,9.6,8.1,1.0424,32.2,28.7,32.1,32.5,2.847,3.446
"2021-11-14 - EDM 5, STL 4",EDM,1.0,52.0,59.8,41.3,43.1,2.9,4.0,12.2,12.8,1.5,2.3,9.4,9.9,20.9,24.5,0.3,0.6,10.9,13.2,15.3,18.4,1.0,1.0,8.8,7.6,1.0328,30.9,27.5,31.2,32.3,2.764,3.221
